image_id,name,RA [deg],DEC [deg],type,grading,grading_group,label,cutout_url,file_path,download_status,http_status,width,height,error
probable_0061,RCS J092722+3804.3,141.84333,38.07267,galaxy,probable,probable,1,https://www.legacysurvey.org/viewer/jpeg-cutout?ra=141.84333&dec=38.07267&layer=ls-dr10&size=128&pixscale=0.262,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\probable\probable_0061.jpg,already_downloaded,,,,
probable_0062,J0226-2346,36.677,-23.78023,galaxy,probable,probable,1,https://www.legacysurvey.org/viewer/jpeg-cutout?ra=36.677&dec=-23.78023&layer=ls-dr10&size=128&pixscale=0.262,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\probable\probable_0062.jpg,already_downloaded,,,,
probable_0063,J1123-0247 | 2135,170.93825,-2.78502,galaxy,probable,probable,1,https://www.legacysurvey.org/viewer/jpeg-cutout?ra=170.93825&dec=-2.78502&layer=ls-dr10&size=128&pixscale=0.262,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\probable\probable_0063.jpg,already_downloaded,,,,
probable_0064,DESI-356.5292+26.6619 | 19950854,356.52921,26.6619,galaxy,probable,probable,1,https://www.legacysurvey.org/viewer/jpeg-cutout?ra=356.52921&dec=26.6619&layer=ls-dr10&size=128&pixscale=0.262,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\probable\probable_0064.jpg,already_downloaded,,,,
probable_0065,NSCS J144303+083211,220.76071,8.53612,galaxy,probable,probable,1,https://www.legacysurvey.org/viewer/jpeg-cutout?ra=220.76071&dec=8.53612&layer=ls-dr10&size=128&pixscale=0.262,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\probable\probable_0065.jpg,already_downloaded,,,,
probable_0066,120436-001836,181.150593,-0.31026,galaxy,probable,probable,1,https://www.legacysurvey.org/viewer/jpeg-cutout?ra=181.150593&dec=-0.31026&layer=ls-dr10&size=128&pixscale=0.262,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\probable\probable_0066.jpg,already_downloaded,,,,
probable_0067,NSCS J113422+192749,173.59146,19.4635,galaxy,probable,probable,1,https://www.legacysurvey.org/viewer/jpeg-cutout?ra=173.59146&dec=19.4635&layer=ls-dr10&size=128&pixscale=0.262,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\probable\probable_0067.jpg,already_downloaded,,,,
probable_0068,J1217-1818,184.48179,-18.31039,galaxy,probable,probable,1,https://www.legacysurvey.org/viewer/jpeg-cutout?ra=184.48179&dec=-18.31039&layer=ls-dr10&size=128&pixscale=0.262,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\probable\probable_0068.jpg,already_downloaded,,,,
probable_0069,HSCJ232451+002700,351.21625,0.4501,galaxy,probable,probable,1,https://www.legacysurvey.org/viewer/jpeg-cutout?ra=351.21625&dec=0.4501&layer=ls-dr10&size=128&pixscale=0.262,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\probable\probable_0069.jpg,already_downloaded,,,,
probable_0070,DESI-148.8884+12.9734,148.88808,12.9734,galaxy,probable,probable,1,https://www.legacysurvey.org/viewer/jpeg-cutout?ra=148.88808&dec=12.9734&layer=ls-dr10&size=128&pixscale=0.262,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\probable\probable_0070.jpg,already_downloaded,,,,
probable_0071,NSCS J115453+434115,178.72246,43.68725,galaxy,probable,probable,1,https://www.legacysurvey.org/viewer/jpeg-cutout?ra=178.72246&dec=43.68725&layer=ls-dr10&size=128&pixscale=0.262,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\probable\probable_0071.jpg,already_downloaded,,,,
probable_0072,344,136.01546,3.58472,galaxy,probable,probable,1,https://www.legacysurvey.org/viewer/jpeg-cutout?ra=136.01546&dec=3.58472&layer=ls-dr10&size=128&pixscale=0.262,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\probable\probable_0072.jpg,already_downloaded,,,,
probable_0073,J1357+5717,209.48267,57.28971,galaxy,probable,probable,1,https://www.legacysurvey.org/viewer/jpeg-cutout?ra=209.48267&dec=57.28971&layer=ls-dr10&size=128&pixscale=0.262,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\probable\probable_0073.jpg,already_downloaded,,,,
probable_0074,RXCJ2158.3-2006,329.58375,-20.10444,galaxy,probable,probable,1,https://www.legacysurvey.org/viewer/jpeg-cutout?ra=329.58375&dec=-20.10444&layer=ls-dr10&size=128&pixscale=0.262,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\probable\probable_0074.jpg,already_downloaded,,,,
probable_0075,NSCS J135832+291106,209.63312,29.18477,galaxy,probable,probable,1,https://www.legacysurvey.org/viewer/jpeg-cutout?ra=209.63312&dec=29.18477&layer=ls-dr10&size=128&pixscale=0.262,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\probable\probable_0075.jpg,already_downloaded,,,,
probable_0076,NSCS J132808+342232,202.03112,34.37538,galaxy,probable,probable,1,https://www.legacysurvey.org/viewer/jpeg-cutout?ra=202.03112&dec=34.37538&layer=ls-dr10&size=128&pixscale=0.262,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\probable\probable_0076.jpg,already_downloaded,,,,
probable_0077,NSCS J144153+465526,220.46992,46.92375,galaxy,probable,probable,1,https://www.legacysurvey.org/viewer/jpeg-cutout?ra=220.46992&dec=46.92375&layer=ls-dr10&size=128&pixscale=0.262,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\probable\probable_0077.jpg,already_downloaded,,,,
probable_0078,RXCJ1512.2-2254,228.0525,-22.91639,galaxy,probable,probable,1,https://www.legacysurvey.org/viewer/jpeg-cutout?ra=228.0525&dec=-22.91639&layer=ls-dr10&size=128&pixscale=0.262,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\probable\probable_0078.jpg,already_downloaded,,,,
probable_0079,J1038-0154 | 490,159.61279,-1.91201,galaxy,probable,probable,1,https://www.legacysurvey.org/viewer/jpeg-cutout?ra=159.61279&dec=-1.91201&layer=ls-dr10&size=128&pixscale=0.262,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\probable\probable_0079.jpg,already_downloaded,,,,
probable_0080,NSCS J150201+225704,225.505,22.95091,galaxy,probable,probable,1,https://www.legacysurvey.org/viewer/jpeg-cutout?ra=225.505&dec=22.95091&layer=ls-dr10&size=128&pixscale=0.262,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\probable\probable_0080.jpg,already_downloaded,,,,
probable_0081,141 | J1537-0052,234.48146,-0.88242,galaxy,probable,probable,1,https://www.legacysurvey.org/viewer/jpeg-cutout?ra=234.48146&dec=-0.88242&layer=ls-dr10&size=128&pixscale=0.262,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\probable\probable_0081.jpg,already_downloaded,,,,
probable_0082,DES J003425-251134,8.6055,-25.19295,galaxy,probable,probable,1,https://www.legacysurvey.org/viewer/jpeg-cutout?ra=8.6055&dec=-25.19295&layer=ls-dr10&size=128&pixscale=0.262,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\probable\probable_0082.jpg,already_downloaded,,,,
probable_0083,NSCS J114134+243405,175.39208,24.56782,galaxy,probable,probable,1,https://www.legacysurvey.org/viewer/jpeg-cutout?ra=175.39208&dec=24.56782&layer=ls-dr10&size=128&pixscale=0.262,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\probable\probable_0083.jpg,already_downloaded,,,,
probable_0084,NSCS J113334+152514,173.39125,15.42049,galaxy,probable,probable,1,https://www.legacysurvey.org/viewer/jpeg-cutout?ra=173.39125&dec=15.42049&layer=ls-dr10&size=128&pixscale=0.262,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\probable\probable_0084.jpg,already_downloaded,,,,
probable_0085,NSCS J113543+405015,173.93021,40.83727,galaxy,probable,probable,1,https://www.legacysurvey.org/viewer/jpeg-cutout?ra=173.93021&dec=40.83727&layer=ls-dr10&size=128&pixscale=0.262,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\probable\probable_0085.jpg,already_downloaded,,,,
probable_0086,DESI-071.2400-07.6007,71.24,-7.6007,galaxy,probable,probable,1,https://www.legacysurvey.org/viewer/jpeg-cutout?ra=71.24&dec=-7.6007&layer=ls-dr10&size=128&pixscale=0.262,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\probable\probable_0086.jpg,already_downloaded,,,,
probable_0087,MS1640.5+6224,250.289,62.30863,galaxy,probable,probable,1,https://www.legacysurvey.org/viewer/jpeg-cutout?ra=250.289&dec=62.30863&layer=ls-dr10&size=128&pixscale=0.262,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\probable\probable_0087.jpg,already_downloaded,,,,
probable_0088,NSCS J025141+015849,42.91975,1.98025,galaxy,probable,probable,1,https://www.legacysurvey.org/viewer/jpeg-cutout?ra=42.91975&dec=1.98025&layer=ls-dr10&size=128&pixscale=0.262,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\probable\probable_0088.jpg,already_downloaded,,,,
probable_0089,J0324-3312 | 459,51.00854,-33.20433,galaxy,probable,probable,1,https://www.legacysurvey.org/viewer/jpeg-cutout?ra=51.00854&dec=-33.20433&layer=ls-dr10&size=128&pixscale=0.262,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\probable\probable_0089.jpg,already_downloaded,,,,
probable_0090,NSCS J002257+003206,5.73796,0.53496,galaxy,probable,probable,1,https://www.legacysurvey.org/viewer/jpeg-cutout?ra=5.73796&dec=0.53496&layer=ls-dr10&size=128&pixscale=0.262,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\probable\probable_0090.jpg,already_downloaded,,,,
probable_0091,NSCS J021141+072043,32.92179,7.34518,galaxy,probable,probable,1,https://www.legacysurvey.org/viewer/jpeg-cutout?ra=32.92179&dec=7.34518&layer=ls-dr10&size=128&pixscale=0.262,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\probable\probable_0091.jpg,already_downloaded,,,,
probable_0092,MS1559.4+4122,240.29004,41.23116,galaxy,probable,probable,1,https://www.legacysurvey.org/viewer/jpeg-cutout?ra=240.29004&dec=41.23116&layer=ls-dr10&size=128&pixscale=0.262,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\probable\probable_0092.jpg,already_downloaded,,,,
probable_0093,NSCS J103717+123313,159.321,12.55353,galaxy,probable,probable,1,https://www.legacysurvey.org/viewer/jpeg-cutout?ra=159.321&dec=12.55353&layer=ls-dr10&size=128&pixscale=0.262,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\probable\probable_0093.jpg,already_downloaded,,,,
probable_0094,NSCS J001013+060833,2.55362,6.14248,galaxy,probable,probable,1,https://www.legacysurvey.org/viewer/jpeg-cutout?ra=2.55362&dec=6.14248&layer=ls-dr10&size=128&pixscale=0.262,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\probable\probable_0094.jpg,already_downloaded,,,,
probable_0095,J1457+0101 | 3287,224.323,1.02253,galaxy,probable,probable,1,https://www.legacysurvey.org/viewer/jpeg-cutout?ra=224.323&dec=1.02253&layer=ls-dr10&size=128&pixscale=0.262,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\probable\probable_0095.jpg,already_downloaded,,,,
probable_0096,J0843-0107 | 3020,130.89979,-1.11752,galaxy,probable,probable,1,https://www.legacysurvey.org/viewer/jpeg-cutout?ra=130.89979&dec=-1.11752&layer=ls-dr10&size=128&pixscale=0.262,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\probable\probable_0096.jpg,already_downloaded,,,,
probable_0097,NSCS J140326+301425,210.85825,30.24012,galaxy,probable,probable,1,https://www.legacysurvey.org/viewer/jpeg-cutout?ra=210.85825&dec=30.24012&layer=ls-dr10&size=128&pixscale=0.262,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\probable\probable_0097.jpg,already_downloaded,,,,
probable_0098,DESI-009.3986-59.0704 | J0037-5904,9.39858,-59.07036,galaxy,probable,probable,1,https://www.legacysurvey.org/viewer/jpeg-cutout?ra=9.39858&dec=-59.07036&layer=ls-dr10&size=128&pixscale=0.262,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\probable\probable_0098.jpg,already_downloaded,,,,
probable_0099,RXCJ2319.6-7313,349.92417,-73.23083,galaxy,probable,probable,1,https://www.legacysurvey.org/viewer/jpeg-cutout?ra=349.92417&dec=-73.23083&layer=ls-dr10&size=128&pixscale=0.262,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\probable\probable_0099.jpg,already_downloaded,,,,
probable_0100,SA114 | SL2SJ143153+572837,217.96946,57.47687,galaxy,probable,probable,1,https://www.legacysurvey.org/viewer/jpeg-cutout?ra=217.96946&dec=57.47687&layer=ls-dr10&size=128&pixscale=0.262,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\probable\probable_0100.jpg,already_downloaded,,,,
probable_0101,DELJ104711-044354,161.79704,-4.73188,galaxy,probable,probable,1,https://www.legacysurvey.org/viewer/jpeg-cutout?ra=161.79704&dec=-4.73188&layer=ls-dr10&size=128&pixscale=0.262,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\probable\probable_0101.jpg,already_downloaded,,,,
probable_0102,RCS J132823+2853.7,202.09708,28.89522,galaxy,probable,probable,1,https://www.legacysurvey.org/viewer/jpeg-cutout?ra=202.09708&dec=28.89522&layer=ls-dr10&size=128&pixscale=0.262,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\probable\probable_0102.jpg,already_downloaded,,,,
probable_0103,DESI-029.3007-11.2673,29.30071,-11.26733,galaxy,probable,probable,1,https://www.legacysurvey.org/viewer/jpeg-cutout?ra=29.30071&dec=-11.26733&layer=ls-dr10&size=128&pixscale=0.262,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\probable\probable_0103.jpg,already_downloaded,,,,
probable_0104,RXCJ0118.1-2658,19.54625,-26.97306,galaxy,probable,probable,1,https://www.legacysurvey.org/viewer/jpeg-cutout?ra=19.54625&dec=-26.97306&layer=ls-dr10&size=128&pixscale=0.262,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\probable\probable_0104.jpg,already_downloaded,,,,
probable_0105,486,183.12458,-12.27194,galaxy,probable,probable,1,https://www.legacysurvey.org/viewer/jpeg-cutout?ra=183.12458&dec=-12.27194&layer=ls-dr10&size=128&pixscale=0.262,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\probable\probable_0105.jpg,already_downloaded,,,,
probable_0106,NSCS J140710+361049,211.792,36.1802,galaxy,probable,probable,1,https://www.legacysurvey.org/viewer/jpeg-cutout?ra=211.792&dec=36.1802&layer=ls-dr10&size=128&pixscale=0.262,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\probable\probable_0106.jpg,already_downloaded,,,,
probable_0107,J0300-2713 | 2580,45.22646,-27.23304,galaxy,probable,probable,1,https://www.legacysurvey.org/viewer/jpeg-cutout?ra=45.22646&dec=-27.23304&layer=ls-dr10&size=128&pixscale=0.262,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\probable\probable_0107.jpg,already_downloaded,,,,
probable_0108,NSCS J004527+073721,11.36354,7.62246,galaxy,probable,probable,1,https://www.legacysurvey.org/viewer/jpeg-cutout?ra=11.36354&dec=7.62246&layer=ls-dr10&size=128&pixscale=0.262,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\probable\probable_0108.jpg,already_downloaded,,,,
probable_0109,DESI-149.1942+00.7137,149.19421,0.7137,galaxy,probable,probable,1,https://www.legacysurvey.org/viewer/jpeg-cutout?ra=149.19421&dec=0.7137&layer=ls-dr10&size=128&pixscale=0.262,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\probable\probable_0109.jpg,already_downloaded,,,,
probable_0110,NSCS J120123+435712,180.34762,43.95322,galaxy,probable,probable,1,https://www.legacysurvey.org/viewer/jpeg-cutout?ra=180.34762&dec=43.95322&layer=ls-dr10&size=128&pixscale=0.262,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\probable\probable_0110.jpg,already_downloaded,,,,
probable_0111,DESI-338.1859+29.3470,338.18592,29.34705,galaxy,probable,probable,1,https://www.legacysurvey.org/viewer/jpeg-cutout?ra=338.18592&dec=29.34705&layer=ls-dr10&size=128&pixscale=0.262,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\probable\probable_0111.jpg,already_downloaded,,,,
probable_0112,DESI-026.7007-42.6124,26.70071,-42.61239,galaxy,probable,probable,1,https://www.legacysurvey.org/viewer/jpeg-cutout?ra=26.70071&dec=-42.61239&layer=ls-dr10&size=128&pixscale=0.262,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\probable\probable_0112.jpg,already_downloaded,,,,
probable_0113,NSCS J013550+090753,23.95658,9.13124,galaxy,probable,probable,1,https://www.legacysurvey.org/viewer/jpeg-cutout?ra=23.95658&dec=9.13124&layer=ls-dr10&size=128&pixscale=0.262,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\probable\probable_0113.jpg,already_downloaded,,,,
probable_0114,DESI-333.5484-60.7251,333.54837,-60.72511,galaxy,probable,probable,1,https://www.legacysurvey.org/viewer/jpeg-cutout?ra=333.54837&dec=-60.72511&layer=ls-dr10&size=128&pixscale=0.262,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\probable\probable_0114.jpg,already_downloaded,,,,
probable_0115,16747745,92.58058,-59.92389,galaxy,probable,probable,1,https://www.legacysurvey.org/viewer/jpeg-cutout?ra=92.58058&dec=-59.92389&layer=ls-dr10&size=128&pixscale=0.262,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\probable\probable_0115.jpg,already_downloaded,,,,
probable_0116,NSCS J125547+043144,193.94596,4.52886,galaxy,probable,probable,1,https://www.legacysurvey.org/viewer/jpeg-cutout?ra=193.94596&dec=4.52886&layer=ls-dr10&size=128&pixscale=0.262,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\probable\probable_0116.jpg,already_downloaded,,,,
probable_0117,DESI-045.2604-17.5527,45.26042,-17.55265,galaxy,probable,probable,1,https://www.legacysurvey.org/viewer/jpeg-cutout?ra=45.26042&dec=-17.55265&layer=ls-dr10&size=128&pixscale=0.262,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\probable\probable_0117.jpg,already_downloaded,,,,
probable_0118,NSCS J000156+124542,0.48217,12.76138,galaxy,probable,probable,1,https://www.legacysurvey.org/viewer/jpeg-cutout?ra=0.48217&dec=12.76138&layer=ls-dr10&size=128&pixscale=0.262,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\probable\probable_0118.jpg,already_downloaded,,,,
probable_0119,377,125.23717,38.63394,galaxy,probable,probable,1,https://www.legacysurvey.org/viewer/jpeg-cutout?ra=125.23717&dec=38.63394&layer=ls-dr10&size=128&pixscale=0.262,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\probable\probable_0119.jpg,already_downloaded,,,,
probable_0120,DESI-033.5356-12.8859,33.53558,-12.8859,galaxy,probable,probable,1,https://www.legacysurvey.org/viewer/jpeg-cutout?ra=33.53558&dec=-12.8859&layer=ls-dr10&size=128&pixscale=0.262,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\probable\probable_0120.jpg,already_downloaded,,,,
