image_id,file_path,label,class_name,readable,mean_pixel,pixel_std,center_mean,edge_mean,center_edge_ratio,usable,flag_reason
confident_0977,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\lens\confident_0977.jpg,1,lens,1,35.08197021484375,17.302928417695338,53.43896447467876,32.22282986111111,1.6584192960889992,1,
confident_0978,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\lens\confident_0978.jpg,1,lens,1,57.278523763020836,39.69374669140535,124.00925925925925,39.43671875,3.1445125265333274,1,
confident_0979,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\lens\confident_0979.jpg,1,lens,1,37.195699055989586,20.339729630855658,55.43764172335601,34.75364583333333,1.5951604155159913,1,
confident_0980,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\lens\confident_0980.jpg,1,lens,1,40.715799967447914,20.143752691503273,58.54365079365079,36.84739583333333,1.5888137514422822,1,
confident_0981,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\lens\confident_0981.jpg,1,lens,1,39.2786865234375,18.550452121870805,56.53495842781557,36.12782118055556,1.5648592972272597,1,
confident_0982,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\lens\confident_0982.jpg,1,lens,1,39.632181803385414,23.68648099258308,47.30631141345427,38.10125868055555,1.2415944199765234,1,
confident_0983,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\lens\confident_0983.jpg,1,lens,1,51.531575520833336,51.233378869720845,87.27021919879063,44.65703125,1.9542323974919007,1,
confident_0984,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\lens\confident_0984.jpg,1,lens,1,34.565816243489586,16.536846955193386,49.14663643235072,32.717274305555556,1.5021616553749322,1,
confident_0985,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\lens\confident_0985.jpg,1,lens,1,33.459798177083336,12.632288725676391,31.965986394557824,33.87109375,0.9437541547002353,0,no_central_source
confident_0986,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\lens\confident_0986.jpg,1,lens,1,36.78265380859375,20.949954070939807,63.06122448979592,33.74223090277778,1.8689108850740992,1,
confident_0987,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\lens\confident_0987.jpg,1,lens,1,54.525919596354164,37.99151221490197,108.14720332577475,45.010546875,2.4027079969369236,1,
confident_0988,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\lens\confident_0988.jpg,1,lens,1,36.42626953125,15.627226925147701,48.81897203325775,34.61176215277778,1.4104734225115536,1,
confident_0989,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\lens\confident_0989.jpg,1,lens,1,38.260904947916664,20.297636867310814,56.21126228269085,37.70720486111111,1.4907299811536472,1,
confident_0990,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\lens\confident_0990.jpg,1,lens,1,37.38092041015625,21.563294929470892,71.86885865457295,32.524088541666664,2.209711621981044,1,
confident_0991,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\lens\confident_0991.jpg,1,lens,1,52.488911946614586,38.28695268881681,92.75907029478458,51.29618055555556,1.8083036101687855,1,
confident_0992,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\lens\confident_0992.jpg,1,lens,1,56.690999348958336,32.37367429181222,116.40495086923659,44.10842013888889,2.6390641030360147,1,
confident_0993,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\lens\confident_0993.jpg,1,lens,1,26.007609049479168,27.03113226815925,54.38378684807256,22.80503472222222,2.3847271063504025,1,
confident_0994,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\lens\confident_0994.jpg,1,lens,1,43.77288818359375,27.141465962939066,75.7775888133031,35.340755208333334,2.1441982838905633,1,
confident_0995,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\lens\confident_0995.jpg,1,lens,1,47.99322509765625,26.65548398235851,75.1780045351474,41.610026041666664,1.8067280864746151,1,
confident_0996,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\lens\confident_0996.jpg,1,lens,1,39.886820475260414,20.833598004001015,56.000566893424036,37.89201388888889,1.4778988939393967,1,
confident_0997,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\lens\confident_0997.jpg,1,lens,1,52.85784912109375,33.60693836078644,106.51643990929705,38.72625868055555,2.750496453515725,1,
confident_0998,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\lens\confident_0998.jpg,1,lens,1,35.398539225260414,14.894051295044557,44.31500377928949,33.844401041666664,1.3093747002748701,1,
confident_0999,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\lens\confident_0999.jpg,1,lens,1,61.035441080729164,34.39234832760171,133.95181405895693,44.341883680555554,3.0208867986546455,1,
confident_1000,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\lens\confident_1000.jpg,1,lens,1,45.526713053385414,26.249846123433272,81.34542705971278,40.35464409722222,2.0157636590220473,1,
confident_1001,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\lens\confident_1001.jpg,1,lens,1,34.111796061197914,15.391620817405633,43.89304610733182,32.30481770833333,1.3587151348417628,1,
confident_1002,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\lens\confident_1002.jpg,1,lens,1,52.416910807291664,43.395134621478746,82.21636432350718,45.52847222222222,1.8058230049185526,1,
confident_1003,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\lens\confident_1003.jpg,1,lens,1,37.288736979166664,23.757221286348457,42.46466364323507,34.39635416666667,1.2345687046628522,1,
confident_1004,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\lens\confident_1004.jpg,1,lens,1,38.268290201822914,25.19308697256947,57.05347694633409,33.14735243055556,1.7212076091040691,1,
confident_1005,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\lens\confident_1005.jpg,1,lens,1,36.493550618489586,20.363342797533342,51.17063492063492,36.925390625,1.3857844878208498,1,
confident_1006,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\lens\confident_1006.jpg,1,lens,1,39.708719889322914,22.071634244462793,65.30763416477703,36.945399305555554,1.7676797009817915,1,
confident_1007,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\lens\confident_1007.jpg,1,lens,1,38.2239990234375,24.67116076963857,58.015306122448976,33.912326388888886,1.7107438677729105,1,
confident_1008,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\lens\confident_1008.jpg,1,lens,1,36.013529459635414,18.435865704243994,32.140967498110356,36.168359375,0.8886487295765438,0,no_central_source
confident_1009,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\lens\confident_1009.jpg,1,lens,1,39.60150146484375,24.38075670252116,58.543083900226755,35.72521701388889,1.6387047344950274,1,
confident_1010,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\lens\confident_1010.jpg,1,lens,1,97.51816813151042,49.76254196687439,202.53306878306879,64.19717881944445,3.154859284359471,1,
confident_1011,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\lens\confident_1011.jpg,1,lens,1,53.947163899739586,37.207890556199,134.19557823129253,38.41254340277778,3.4935352582784978,1,
confident_1012,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\lens\confident_1012.jpg,1,lens,1,41.009073893229164,24.280597254104446,57.78873771730915,37.47686631944445,1.5419842118801141,1,
confident_1013,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\lens\confident_1013.jpg,1,lens,1,41.4365234375,28.086510828468526,83.43650793650794,38.428949652777774,2.1711888177846164,1,
confident_1014,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\lens\confident_1014.jpg,1,lens,1,35.777608235677086,16.1267082855063,49.99074074074074,33.897786458333336,1.4747493712440267,1,
confident_1015,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\lens\confident_1015.jpg,1,lens,1,40.6241455078125,25.785950669994502,55.818216175359034,39.96098090277778,1.3968179338325766,1,
confident_1016,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\lens\confident_1016.jpg,1,lens,1,44.068074544270836,25.29396031380658,69.84126984126983,41.33988715277778,1.6894402225560194,1,
confident_1017,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\lens\confident_1017.jpg,1,lens,1,43.460103352864586,29.49431792894158,62.558956916099774,40.97669270833333,1.5266960619464842,1,
confident_1018,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\lens\confident_1018.jpg,1,lens,1,40.08819580078125,26.28813213095062,68.47278911564626,36.463368055555556,1.8778514133271995,1,
confident_1019,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\lens\confident_1019.jpg,1,lens,1,39.179219563802086,19.667564029300845,65.27739984882842,34.773654513888886,1.877208446571172,1,
confident_1020,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\lens\confident_1020.jpg,1,lens,1,37.985941569010414,15.886237567773463,34.10884353741496,36.731119791666664,0.9286088418285721,0,no_central_source
confident_1021,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\lens\confident_1021.jpg,1,lens,1,47.883076985677086,34.887818685725314,101.05083144368858,36.385503472222226,2.777227714977369,1,
confident_1022,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\lens\confident_1022.jpg,1,lens,1,35.8504638671875,18.930667615799482,50.017195767195766,32.59318576388889,1.5345905305157683,1,
confident_1023,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\lens\confident_1023.jpg,1,lens,1,33.7598876953125,14.76103750562934,44.175170068027214,32.38615451388889,1.3640140167017532,1,
confident_1024,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\lens\confident_1024.jpg,1,lens,1,39.044474283854164,19.98348662102956,59.046863189720334,37.60963541666667,1.5699929277581046,1,
confident_1025,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\lens\confident_1025.jpg,1,lens,1,46.873575846354164,25.203731393945752,71.89663643235072,40.798177083333336,1.762251154585787,1,
confident_1026,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\lens\confident_1026.jpg,1,lens,1,36.160054524739586,15.84283816297525,55.00283446712018,34.09405381944445,1.6132676139111235,1,
confident_1027,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\lens\confident_1027.jpg,1,lens,1,37.532572428385414,21.581060782075042,56.61885865457294,34.77595486111111,1.6281035920536144,1,
confident_1028,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\lens\confident_1028.jpg,1,lens,1,32.0,0.0,32.0,32.0,0.9999999687500011,0,low_variance
confident_1029,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\lens\confident_1029.jpg,1,lens,1,41.221272786458336,21.321682977231816,52.694633408919124,35.817578125,1.471194723267583,1,
confident_1030,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\lens\confident_1030.jpg,1,lens,1,35.770528157552086,18.182221986102494,45.85204081632653,35.89448784722222,1.2774117222141441,1,
confident_1031,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\lens\confident_1031.jpg,1,lens,1,42.865702311197914,27.726321637735648,61.64625850340136,34.80243055555555,1.7713204436590784,1,
confident_1032,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\lens\confident_1032.jpg,1,lens,1,59.373087565104164,37.643755037176795,111.46145124716553,46.96987847222222,2.373041031818771,1,
confident_1033,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\lens\confident_1033.jpg,1,lens,1,53.3095703125,31.77560060015018,103.84032501889645,42.861111111111114,2.4227165349724413,1,
confident_1034,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\lens\confident_1034.jpg,1,lens,1,37.563618977864586,18.76492736062716,63.351851851851855,32.98880208333333,1.9204046806978154,1,
confident_1035,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\lens\confident_1035.jpg,1,lens,1,38.413248697916664,22.475600780882072,60.861866969009824,34.876215277777774,1.745082278543772,1,
confident_1036,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\lens\confident_1036.jpg,1,lens,1,42.714090983072914,26.027318099389344,63.84882842025699,36.29040798611111,1.7593857496809393,1,
confident_1037,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\lens\confident_1037.jpg,1,lens,1,35.125203450520836,17.987366656968653,46.77059712773998,32.77734375,1.4269184244321678,1,
confident_1038,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\lens\confident_1038.jpg,1,lens,1,39.18316650390625,28.02336088932141,85.0222978080121,32.942621527777774,2.580920742916563,1,
confident_1039,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\lens\confident_1039.jpg,1,lens,1,46.079935709635414,30.08672189527166,102.22033257747543,33.711675347222226,3.032193698249544,1,
confident_1040,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\lens\confident_1040.jpg,1,lens,1,43.9910888671875,27.937572858649283,62.395880574452,36.30260416666667,1.7187714294329592,1,
confident_1041,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\lens\confident_1041.jpg,1,lens,1,40.501851399739586,23.2261432856142,61.4760015117158,35.47065972222222,1.7331507296451725,1,
confident_1042,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\lens\confident_1042.jpg,1,lens,1,35.939900716145836,19.130035584088073,54.34410430839002,33.49509548611111,1.6224495526061269,1,
confident_1043,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\lens\confident_1043.jpg,1,lens,1,41.22967529296875,22.03268510563855,54.406462585034014,41.273350694444446,1.3181983132316666,1,
confident_1044,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\lens\confident_1044.jpg,1,lens,1,36.602315266927086,17.147969133055874,48.75566893424036,36.205555555555556,1.3466349801701656,1,
confident_1045,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\lens\confident_1045.jpg,1,lens,1,52.176778157552086,29.240528792411318,105.16232048374906,41.27708333333333,2.547716782380028,1,
confident_1046,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\lens\confident_1046.jpg,1,lens,1,40.27337646484375,22.88391523907451,70.86186696900982,34.989322916666666,2.025242532201538,1,
confident_1047,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\lens\confident_1047.jpg,1,lens,1,35.0352783203125,14.561459712396314,41.780990173847314,34.22630208333333,1.2207275226927088,1,
confident_1048,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\lens\confident_1048.jpg,1,lens,1,38.099589029947914,23.6149228568893,49.36224489795919,37.979427083333334,1.2997100638179706,1,
confident_1049,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\lens\confident_1049.jpg,1,lens,1,44.93829345703125,29.627273011063405,80.21787603930461,36.647265625,2.1889183949283044,1,
confident_1050,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\lens\confident_1050.jpg,1,lens,1,57.029683430989586,40.748225496344695,98.6948223733938,47.70885416666667,2.0686898067164297,1,
confident_1051,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\lens\confident_1051.jpg,1,lens,1,36.316792805989586,16.183502901990977,52.689909297052154,32.755078125,1.6086027176419517,1,
confident_1052,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\lens\confident_1052.jpg,1,lens,1,57.447835286458336,33.64064624266173,117.08219954648526,41.70169270833333,2.807612572414259,1,
confident_1053,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\lens\confident_1053.jpg,1,lens,1,45.162618001302086,30.570214068036886,109.0942932728647,34.66892361111111,3.146745810451267,1,
confident_1054,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\lens\confident_1054.jpg,1,lens,1,37.3243408203125,16.88337788671486,33.456916099773245,38.841710069444446,0.8613656602294422,0,no_central_source
confident_1055,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\lens\confident_1055.jpg,1,lens,1,35.675252278645836,15.07064552784016,54.30177626606198,33.25824652777778,1.6327311359598349,1,
confident_1056,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\lens\confident_1056.jpg,1,lens,1,52.532328287760414,29.438677183628933,89.00472411186696,41.996310763888886,2.119346208597273,1,
confident_1057,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\lens\confident_1057.jpg,1,lens,1,56.676188151041664,45.69975731240283,163.9083522297808,37.12317708333333,4.4152564702796395,1,
confident_1058,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\lens\confident_1058.jpg,1,lens,1,55.123860677083336,38.88093583690477,137.34372637944065,36.701085069444446,3.7422251243345745,1,
